"","nct_id","Disease","Phase","Industry","Duration.Treatment","Duration.Trial","N_total","Tier2_fraction","Tier3_fraction","GDP_weighted","Female_fraction","Age_mean","AA_fraction","Asian_fraction","Native_fraction","AE_AST_ALT","AE_COPD","AE_GORD","AE_LRTI","AE_URTI","AE_UTI","AE_abdominal_pain","AE_alopecia","AE_anaemia","AE_anorexia","AE_asthma","AE_back_pain","AE_bleeding","AE_chest_pain","AE_chills","AE_constipation","AE_cough","AE_dehydration","AE_diarrhoea","AE_dizziness","AE_drowsiness","AE_dyspepsia","AE_dyspnoea","AE_embolism","AE_fatigue","AE_fibrillation","AE_gastroenteritis","AE_haemoptysis","AE_headache","AE_heart_attack","AE_heart_failure","AE_hyperglycaemia","AE_hypertension","AE_hypokalaemia","AE_hyponatraemia","AE_hypotension","AE_hypoxia","AE_injection_site","AE_insomnia","AE_joint_pain","AE_limb_pain","AE_mood","AE_muscle_pain","AE_nasal","AE_nasopharyngitis","AE_nausea","AE_neutropenia","AE_pain","AE_pharynx_pain","AE_pleural_effusion","AE_pneumothorax","AE_pyrexia","AE_renal_failure","AE_respiratory_failure","AE_sepsis","AE_skin","AE_stroke","AE_swelling","AE_syncope","AE_taste","AE_thrombocytopenia","AE_thrombosis","AE_total_mortality","AE_total_other","AE_total_serious","dwp_all","dwp_wo_ae","dwp_sub"
"943","NCT00540592","Inf.Disease","Phase 2","Sponsor",0.75,2.82739726027397,2007,0,0,49439.2,0.465686274509804,72.7,0.333333333333333,0.166666666666667,0,0,0.00490196078431373,0,0.00980392156862745,0,0,0,0,0.00490196078431373,0,0,0,0.00490196078431373,0.00490196078431373,0.0646766169154229,0.00490196078431373,0,0,0,0,0,0,0,0,0.169154228855721,0,0,0,0.109452736318408,0,0,0,0.00490196078431373,0,0,0,0,0,0,0.0746268656716418,0,0,0.0995024875621891,0,0.0441176470588235,0.0497512437810945,0,0.338308457711443,0,0,0,0,0,0,0,0.0746268656716418,0,0.0646766169154229,0.00490196078431373,0,0,0,0,0.524509803921569,0.0882352941176471,0.980392156862745,0.980392156862745,0.980392156862745
"945","NCT00542880","COPD","Phase 4","Sponsor",1.25,10.3890410958904,442,0.0833333333333333,0.266666666666667,35375.9666666667,0.315555555555556,63.2,7.27166666666667,1.25,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233100233100233,7.11111111111111,2.22222222222222,0.888888888888889
"946","NCT00542880","COPD","Phase 4","Sponsor",1.25,10.3890410958904,442,0.0833333333333333,0.266666666666667,35375.9666666667,0.253456221198157,62.9,7.27166666666667,1.25,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00714285714285714,3.68663594470046,0.460829493087558,0.460829493087558
"947","NCT00545272","Asthma","Phase 2","Sponsor",0.5,6.44383561643836,392,0.383333333333333,0.133333333333333,33990.2666666667,0.596774193548387,39.8,11.8866666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0.0161290322580645,0,0,0,0,0,0.0161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161290322580645,0.0161290322580645,1.61290322580645,0,0
"948","NCT00545272","Asthma","Phase 2","Sponsor",0.5,6.44383561643836,392,0.383333333333333,0.133333333333333,33990.2666666667,0.421875,44,11.8866666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,1.5625,1.5625
"949","NCT00545272","Asthma","Phase 2","Sponsor",0.5,6.44383561643836,392,0.383333333333333,0.133333333333333,33990.2666666667,0.541666666666667,40.1,11.8866666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0
"950","NCT00545272","Asthma","Phase 2","Sponsor",0.5,6.44383561643836,392,0.383333333333333,0.133333333333333,33990.2666666667,0.553846153846154,36.6,11.8866666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615384615384615,0,1.53846153846154,0,0
"951","NCT00545272","Asthma","Phase 2","Sponsor",0.5,6.44383561643836,392,0.383333333333333,0.133333333333333,33990.2666666667,0.544117647058823,38.4,11.8866666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0
"952","NCT00545272","Asthma","Phase 2","Sponsor",0.5,6.44383561643836,392,0.383333333333333,0.133333333333333,33990.2666666667,0.459016393442623,41.3,11.8866666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327868852459016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327868852459016,0,0,0,0
"953","NCT00545532","Inf.Disease","Phase 3","Sponsor",1.31,110.958904109589,215,0.259615384615385,0.201923076923077,37852.1346153846,0.563636363636364,43.9,30,0,2.72727272727273,0,0,0,0.00909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.00909090909090909,0,0,0,0.109090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00909090909090909,0.127272727272727,0.00909090909090909,0,0,0,0,0.00909090909090909,0,0,0.00909090909090909,0,0,0,0,0,0.00909090909090909,0,0.00909090909090909,0.318181818181818,0.0909090909090909,8.18181818181818,8.18181818181818,8.18181818181818
"954","NCT00545532","Inf.Disease","Phase 3","Sponsor",1.31,110.958904109589,215,0.259615384615385,0.201923076923077,37852.1346153846,0.542857142857143,43,25.7142857142857,0,5.71428571428571,0,0,0,0.019047619047619,0,0.00952380952380952,0,0,0.00952380952380952,0,0,0,0,0,0,0,0,0,0.0952380952380952,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952380952380952,0.00952380952380952,0,0,0,0,0,0,0,0.00952380952380952,0,0,0,0,0,0,0,0,0.219047619047619,0.0761904761904762,5.71428571428571,5.71428571428571,5.71428571428571
"955","NCT00545844","Asthma","Phase 4","Sponsor",2,9.7972602739726,313,0,0,48141,0.635782747603834,46.1,16,16,2,0,0,0,0,0,0,0,0,0,0,0.00319488817891374,0,0,0,0,0,0.00319488817891374,0,0.00319488817891374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319488817891374,0,0,0,0.00319488817891374,0.00319488817891374,0,0.00319488817891374,0,0,0,0,0,0,0,0,0,0.00319488817891374,0,0,0,0,0,0,0,0.0351437699680511,0,3.83386581469649,3.83386581469649,3.51437699680511
"957","NCT00550173","Cancer","Phase 2","Sponsor",7.4,39.386301369863,240,0,0.586206896551724,24898.0689655172,0.5625,56.1,1.25,85,0,0.1,0,0,0.0125,0.0375,0.0125,0.075,0.025,0.0875,0.2375,0,0.1125,0,0.0375,0,0.1,0.1625,0.0125,0.1,0.0625,0,0.0625,0.125,0,0.2125,0,0,0.0125,0.0625,0,0,0.0875,0.0125,0.025,0.075,0.0125,0,0,0.0625,0.0625,0.05,0.0125,0.0375,0,0.025,0.2125,0.0875,0.0125,0.0125,0.0125,0,0.1125,0.0125,0.025,0.0125,0.1,0,0.075,0,0,0.0625,0,0,0.8375,0.275,25,25,25
"958","NCT00550173","Cancer","Phase 2","Sponsor",7.4,39.386301369863,240,0,0.586206896551724,24898.0689655172,0.658536585365854,53.9,0,92.6829268292683,0,0.036144578313253,0,0,0.0120481927710843,0.0481927710843374,0.0120481927710843,0.132530120481928,0.0240963855421687,0.036144578313253,0.180722891566265,0,0.0963855421686747,0,0.144578313253012,0,0.0843373493975904,0.337349397590361,0,0.349397590361446,0.0240963855421687,0,0.0843373493975904,0.120481927710843,0,0.108433734939759,0,0,0.0963855421686747,0.0963855421686747,0,0,0.0481927710843374,0,0,0.0481927710843374,0,0,0,0.120481927710843,0.036144578313253,0.0602409638554217,0,0.036144578313253,0,0.156626506024096,0.120481927710843,0.0120481927710843,0.0120481927710843,0.0120481927710843,0,0,0.036144578313253,0,0,0,0.518072289156627,0,0.0120481927710843,0,0,0,0,0,0.91566265060241,0.216867469879518,19.5121951219512,19.5121951219512,19.5121951219512
"959","NCT00550173","Cancer","Phase 2","Sponsor",7.4,39.386301369863,240,0,0.586206896551724,24898.0689655172,0.743589743589744,56,2.56410256410256,74.3589743589744,0,0.166666666666667,0,0,0.0256410256410256,0.0897435897435897,0.0512820512820513,0.0769230769230769,0.115384615384615,0.141025641025641,0.294871794871795,0,0.0384615384615385,0.0128205128205128,0.0512820512820513,0,0.128205128205128,0.192307692307692,0,0.371794871794872,0.128205128205128,0,0.0641025641025641,0.128205128205128,0.0128205128205128,0.256410256410256,0,0,0.0256410256410256,0.179487179487179,0.0128205128205128,0,0.102564102564103,0,0.0128205128205128,0.0641025641025641,0,0,0,0.128205128205128,0.0512820512820513,0.0641025641025641,0,0.0512820512820513,0,0.0512820512820513,0.320512820512821,0.205128205128205,0.0128205128205128,0.0641025641025641,0.0256410256410256,0.0128205128205128,0.141025641025641,0,0,0.0256410256410256,0.525641025641026,0,0.102564102564103,0,0,0.0769230769230769,0,0,0.923076923076923,0.320512820512821,16.6666666666667,16.6666666666667,16.6666666666667
"960","NCT00550537","Cancer","Phase 2","Not",3.02,47.0465753424658,116,0,0,59495,0.594827586206897,70.9,6.03448275862069,3.44827586206897,0,0.198275862068966,0.00862068965517241,0,0,0,0.00862068965517241,0.103448275862069,0.258620689655172,0,0.28448275862069,0,0.163793103448276,0.112068965517241,0,0.0862068965517241,0.25,0.267241379310345,0,0.508620689655172,0.112068965517241,0,0.112068965517241,0.301724137931034,0,0.517241379310345,0,0,0,0.129310344827586,0,0,0.267241379310345,0.0948275862068965,0.0948275862068965,0.232758620689655,0,0,0,0,0.206896551724138,0.163793103448276,0.103448275862069,0,0.112068965517241,0,0.362068965517241,0,0.120689655172414,0,0.00862068965517241,0.00862068965517241,0,0,0,0,0.474137931034483,0,0.137931034482759,0,0.21551724137931,0,0,0,0.931034482758621,0.0689655172413793,29.3103448275862,9.48275862068965,9.48275862068965
"961","NCT00550550","Rhinitis","Phase 3","Sponsor",9.25,22.027397260274,344,0,0,53818,0.378698224852071,12.6,14.15,9.8,5.5,0,0,0,0,0.153846153846154,0.00591715976331361,0.0591715976331361,0,0,0,0,0,0.0532544378698225,0,0,0,0.112426035502959,0,0,0,0,0,0,0,0,0,0.0355029585798817,0,0.136094674556213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532544378698225,0.236686390532544,0,0,0,0.124260355029586,0,0,0.0710059171597633,0,0,0,0.0177514792899408,0,0.00591715976331361,0,0,0,0,0,0.715976331360947,0.0236686390532544,15.9763313609467,13.0177514792899,4.73372781065089
"962","NCT00550550","Rhinitis","Phase 3","Sponsor",9.25,22.027397260274,344,0,0,53818,0.325714285714286,12.1,14.15,9.8,5.5,0,0,0,0,0.159090909090909,0,0.0284090909090909,0,0,0,0,0,0.0340909090909091,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0.0511363636363636,0,0.130681818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738636363636364,0.1875,0,0,0,0.153409090909091,0,0,0.0625,0,0,0,0.119318181818182,0,0.107954545454545,0,0,0,0,0,0.801136363636364,0,18.8571428571429,11.4285714285714,8
"963","NCT00551031","Inf.Disease","Phase 2","Sponsor",1,2.26849315068493,2095,0,0,59495,0.650537634408602,32.2,12.3,3.6,9,0,0,0,0,0,0,0,0,0,0,0.00537634408602151,0,0,0.00537634408602151,0.0918918918918919,0,0,0.00537634408602151,0,0,0,0,0,0,0.243243243243243,0,0,0,0.32972972972973,0,0,0,0,0,0,0,0,0.572972972972973,0,0,0,0,0.367567567567568,0,0,0,0,0,0,0,0,0.0549450549450549,0,0,0,0,0,0,0.00537634408602151,0,0,0,0,0.56989247311828,0.0376344086021505,0.537634408602151,0.537634408602151,0.537634408602151
"964","NCT00551031","Inf.Disease","Phase 2","Sponsor",1,2.26849315068493,2095,0,0,59495,0.571875,73,12.3,3.6,9,0,0,0,0,0.003125,0,0,0,0,0,0,0,0,0.00626959247648903,0.0877742946708464,0,0,0.003125,0,0,0,0,0,0,0.156739811912226,0,0,0,0.184952978056426,0.003125,0.003125,0,0,0,0,0,0,0.367924528301887,0,0,0,0,0.247648902821317,0,0,0,0,0,0,0,0,0.0534591194968553,0,0,0,0,0.003125,0,0.00625,0,0,0,0,0.365625,0.05,0.9375,0.9375,0.9375
"965","NCT00551031","Inf.Disease","Phase 2","Sponsor",1,2.26849315068493,2095,0,0,59495,0.551724137931034,73.4,12.3,3.6,9,0,0,0,0.00313479623824451,0,0,0,0,0,0,0.00313479623824451,0,0,0,0.0282131661442006,0,0,0,0,0,0,0,0,0,0.13166144200627,0.00626959247648903,0,0,0.128526645768025,0.00313479623824451,0.00313479623824451,0,0,0,0,0,0,0.178683385579937,0,0,0,0,0.144200626959248,0,0,0,0,0,0,0,0,0.0156739811912226,0.00313479623824451,0.00313479623824451,0,0,0.00940438871473354,0,0.00313479623824451,0,0,0,0,0.178683385579937,0.0658307210031348,0.626959247648903,0.313479623824451,0.313479623824451
"966","NCT00551031","Inf.Disease","Phase 2","Sponsor",1,2.26849315068493,2095,0,0,59495,0.546456692913386,72.9,12.3,3.6,9,0,0.0031496062992126,0,0.0031496062992126,0.0015748031496063,0,0,0,0.0015748031496063,0,0,0.0015748031496063,0,0.0031496062992126,0.0506329113924051,0,0,0,0,0,0,0,0,0,0.155309033280507,0.0015748031496063,0,0,0.140822784810127,0,0.0015748031496063,0,0,0,0,0,0,0.686708860759494,0,0,0,0,0.167721518987342,0,0,0,0,0.0015748031496063,0,0,0,0.0285714285714286,0,0,0,0,0.0015748031496063,0,0.0015748031496063,0,0,0,0,0.683464566929134,0.0598425196850394,1.73228346456693,1.25984251968504,0.78740157480315
"967","NCT00551031","Inf.Disease","Phase 2","Sponsor",1,2.26849315068493,2095,0,0,59495,0.571653543307087,73.1,12.3,3.6,9,0,0.0015748031496063,0,0,0.0015748031496063,0,0.0015748031496063,0,0,0,0,0,0,0,0.0331230283911672,0,0,0,0,0.0015748031496063,0,0,0,0,0.1198738170347,0.0031496062992126,0,0,0.162460567823344,0,0.0015748031496063,0,0,0.0015748031496063,0.0015748031496063,0,0.0015748031496063,0.670866141732283,0,0,0,0.0015748031496063,0.135646687697161,0,0,0,0,0.0015748031496063,0,0,0,0.0222222222222222,0,0,0,0.0015748031496063,0.0015748031496063,0,0.0031496062992126,0,0,0,0,0.670866141732283,0.0535433070866142,0.31496062992126,0.31496062992126,0
"970","NCT00552110","Rhinitis","Phase 2","Sponsor",0.5,6.14794520547945,705,0,0,59495,0.626760563380282,31.4090319881752,12.3,3.6,9,0,0,0.00704225352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563380281690141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563380281690141,0.00704225352112676,2.8169014084507,2.8169014084507,2.8169014084507
"971","NCT00552110","Rhinitis","Phase 2","Sponsor",0.5,6.14794520547945,705,0,0,59495,0.678571428571429,31.4090319881752,12.3,3.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,5,3.57142857142857,2.85714285714286
"972","NCT00552110","Rhinitis","Phase 2","Sponsor",0.5,6.14794520547945,705,0,0,59495,0.726618705035971,31.4090319881752,12.3,3.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0.00719424460431655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719424460431655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719424460431655,0.00719424460431655,1.43884892086331,0.719424460431655,0.719424460431655
"973","NCT00552110","Rhinitis","Phase 2","Sponsor",0.5,6.14794520547945,705,0,0,59495,0.669064748201439,31.4090319881752,12.3,3.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359712230215827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359712230215827,0,2.87769784172662,2.87769784172662,2.87769784172662
"974","NCT00552110","Rhinitis","Phase 2","Sponsor",0.5,6.14794520547945,705,0,0,59495,0.641379310344828,31.4090319881752,12.3,3.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482758620689655,0,2.06896551724138,1.37931034482759,1.37931034482759
"975","NCT00553462","Cancer","Phase 2","Not",12,54.9369863013699,75,0,0,59495,0.413333333333333,68,26.6666666666667,0,1.33333333333333,0.16,0,0,0.0533333333333333,0,0.0133333333333333,0.12,0.306666666666667,0,0.24,0,0.106666666666667,0.08,0.0933333333333333,0.04,0.266666666666667,0.346666666666667,0.133333333333333,0.36,0.12,0.0133333333333333,0.0666666666666667,0.64,0,0.866666666666667,0.04,0,0,0.0933333333333333,0,0,0.44,0.04,0.2,0.226666666666667,0.04,0.0533333333333333,0.0133333333333333,0.16,0.0666666666666667,0.08,0.0933333333333333,0.04,0.0133333333333333,0.0266666666666667,0.48,0.426666666666667,0.0666666666666667,0.0266666666666667,0.0133333333333333,0,0.0666666666666667,0,0,0.0133333333333333,0.453333333333333,0,0.0933333333333333,0,0.106666666666667,0.346666666666667,0,0,0.946666666666667,0.253333333333333,12,6.66666666666667,6.66666666666667
"976","NCT00554619","PH","Phase 3","Sponsor",24.8,34.6191780821918,21,0,0,42659,0.857142857142857,45.6,0,100,0,0,0,0,0.0476190476190476,0,0.0952380952380952,0,0,0.0952380952380952,0.0952380952380952,0,0.333333333333333,0.142857142857143,0,0,0,0.238095238095238,0.0476190476190476,0.238095238095238,0.142857142857143,0,0,0.0476190476190476,0,0,0.0476190476190476,0.142857142857143,0.0952380952380952,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0.19047619047619,0,0,0.0952380952380952,0,0.857142857142857,0.0952380952380952,0,0.0952380952380952,0,0,0,0.380952380952381,0.0476190476190476,0,0,0.142857142857143,0,0.0476190476190476,0,0,0,0,0,1,0.380952380952381,4.76190476190476,0,0
"977","NCT00556322","Cancer","Phase 3","Sponsor",2.7215408527642,53.0630136986301,424,0.447154471544715,0.0894308943089431,34961.2764227642,0.206896551724138,58.6,3.91382113821138,11.6983739837398,1.90813008130081,0,0,0,0.00510204081632653,0,0,0,0,0.0204081632653061,0.086734693877551,0,0.00510204081632653,0,0.0510204081632653,0,0.00510204081632653,0.076530612244898,0,0.188775510204082,0,0,0,0.102040816326531,0.0204081632653061,0.0663265306122449,0,0.00510204081632653,0.00510204081632653,0,0,0,0,0,0.00510204081632653,0,0,0,0,0,0,0,0,0,0,0,0.076530612244898,0,0,0,0.00510204081632653,0.00510204081632653,0.0510204081632653,0,0,0,0.377551020408163,0,0.0153061224489796,0,0,0,0.00510204081632653,0,0.637755102040816,0.102040816326531,7.88177339901478,5.91133004926108,4.92610837438424
"978","NCT00556322","Cancer","Phase 3","Sponsor",2.7215408527642,53.0630136986301,424,0.447154471544715,0.0894308943089431,34961.2764227642,0.276018099547511,58.3,3.91382113821138,11.6983739837398,1.90813008130081,0,0.00469483568075117,0,0.0140845070422535,0,0,0.00938967136150235,0.117370892018779,0.0751173708920188,0.103286384976526,0,0.00469483568075117,0.00469483568075117,0.028169014084507,0,0.00938967136150235,0.0892018779342723,0,0.0563380281690141,0,0,0,0.117370892018779,0,0.103286384976526,0,0,0.00938967136150235,0,0,0.00469483568075117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136150234741784,0.00938967136150235,0,0,0,0,0.0657276995305164,0.00469483568075117,0,0,0.0328638497652582,0.00469483568075117,0.0516431924882629,0,0,0.00469483568075117,0.00469483568075117,0,0.497652582159624,0.145539906103286,18.0995475113122,14.9321266968326,10.8597285067873
"980","NCT00556712","Cancer","Phase 3","Sponsor",6.2,35.2109589041096,889,0.428571428571429,0.0827067669172932,35708.7894736842,0.267123287671233,59.8,3.69473684210526,10.909022556391,1.77218045112782,0.0023094688221709,0,0,0.0161662817551963,0.0023094688221709,0.0023094688221709,0,0,0.0023094688221709,0.0900692840646651,0,0,0.0023094688221709,0.0323325635103926,0,0,0.0831408775981524,0.0023094688221709,0.200923787528868,0.0023094688221709,0,0,0.0762124711316397,0,0.0900692840646651,0,0,0.0508083140877598,0,0,0.0023094688221709,0,0,0,0,0,0,0,0,0,0,0.0023094688221709,0,0,0,0.0762124711316397,0,0,0,0.0023094688221709,0,0.0023094688221709,0.0023094688221709,0.0023094688221709,0.0023094688221709,0.48729792147806,0.0023094688221709,0,0.0023094688221709,0,0,0.0023094688221709,0,0.653579676674365,0.113163972286374,9.58904109589041,5.25114155251142,4.337899543379
"981","NCT00556712","Cancer","Phase 3","Sponsor",6.2,35.2109589041096,889,0.428571428571429,0.0827067669172932,35708.7894736842,0.250554323725055,59.7,3.69473684210526,10.909022556391,1.77218045112782,0,0.00224719101123596,0,0.00898876404494382,0.00224719101123596,0,0,0,0,0.049438202247191,0,0,0.00224719101123596,0.0629213483146067,0,0,0.0853932584269663,0,0.0449438202247191,0,0,0,0.0831460674157303,0.00449438202247191,0.0584269662921348,0,0,0.0471910112359551,0,0.00224719101123596,0,0,0,0,0,0,0,0,0,0,0.00224719101123596,0,0,0,0,0.0606741573033708,0,0,0,0.00224719101123596,0,0,0,0,0.00224719101123596,0.0584269662921348,0.00224719101123596,0,0,0,0,0.00224719101123596,0,0.341573033707865,0.0764044943820225,6.87361419068736,5.32150776053215,4.21286031042129
"985","NCT00557466","COPD","Phase 2","Sponsor",0.5,6.54246575342466,556,0.467532467532468,0.142857142857143,32917.7012987013,0.280898876404494,62.2,12.4025974025974,0.428571428571429,1.2987012987013,0,0.010989010989011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659340659340659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879120879120879,0.010989010989011,6.74157303370786,2.24719101123596,2.24719101123596
"986","NCT00557466","COPD","Phase 2","Sponsor",0.5,6.54246575342466,556,0.467532467532468,0.142857142857143,32917.7012987013,0.333333333333333,63.3,12.4025974025974,0.428571428571429,1.2987012987013,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0.0111111111111111,3.44827586206897,1.14942528735632,1.14942528735632
"987","NCT00557466","COPD","Phase 2","Sponsor",0.5,6.54246575342466,556,0.467532467532468,0.142857142857143,32917.7012987013,0.21505376344086,61.9,12.4025974025974,0.428571428571429,1.2987012987013,0,0.0104166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0.0104166666666667,0,0,0.0104166666666667,0,0,0,0,0,0,0,0,0,0,0,0.0104166666666667,0,0,0,0,0,0,0.0416666666666667,0.0208333333333333,2.1505376344086,1.0752688172043,1.0752688172043
"988","NCT00557466","COPD","Phase 2","Sponsor",0.5,6.54246575342466,556,0.467532467532468,0.142857142857143,32917.7012987013,0.275510204081633,61.6,12.4025974025974,0.428571428571429,1.2987012987013,0,0.0099009900990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198019801980198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099009900990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297029702970297,0.0099009900990099,5.10204081632653,1.02040816326531,0
"989","NCT00557466","COPD","Phase 2","Sponsor",0.5,6.54246575342466,556,0.467532467532468,0.142857142857143,32917.7012987013,0.252747252747253,61.6,12.4025974025974,0.428571428571429,1.2987012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543478260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543478260869565,0,2.1978021978022,1.0989010989011,0
"990","NCT00557466","COPD","Phase 2","Sponsor",0.5,6.54246575342466,556,0.467532467532468,0.142857142857143,32917.7012987013,0.336734693877551,62.1,12.4025974025974,0.428571428571429,1.2987012987013,0,0.0102040816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408163265306122,0.0102040816326531,3.06122448979592,0,0
"991","NCT00558285","COPD","Phase 2","Sponsor",0.5,8.08767123287671,255,0.05,0,44292.225,0.264150943396226,64.3,4.15,3.275,0.425,0,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0,0.0188679245283019,0,0,0,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754716981132075,0.0188679245283019,7.54716981132075,3.77358490566038,1.88679245283019
"992","NCT00558285","COPD","Phase 2","Sponsor",0.5,8.08767123287671,255,0.05,0,44292.225,0.196078431372549,64.5,4.15,3.275,0.425,0,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392156862745098,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137254901960784,0,5.88235294117647,3.92156862745098,1.96078431372549
